ID;DEPARTURE;ORIGIN;DESTINATION
518;00:04:34;E_881234027;S_82611857_T_62946995_toRef
519;00:04:35;E_82607284;S_762997770_T_549690255_FRef
520;00:04:35;C_82643109;S_762997770_T_549690255_FRef
521;00:04:36;E_01;S_82611819
522;00:04:36;E_881234027;S_82607700
523;00:04:38;E_01;S_82607720
524;00:04:38;E_876550037;S_82607707_T_58231974_toRef
525;00:04:38;C_82612063;S_01
526;00:04:39;E_545413229_T_61615192_toRef;S_82611865
527;00:04:39;E_762997770_T_549690255_toRef;S_82607720
528;00:04:39;E_82607284;S_82607707_T_58231974_toRef
529;00:04:40;E_1073571631;S_1070389113_T_1085062159_toRef
530;00:04:40;E_876550037;S_82611865
531;00:04:40;E_881234027;S_01
532;00:04:41;E_82607284;S_82607720
533;00:04:41;E_82611857_T_62946995_FRef;S_82607707_T_58231974_toRef
534;00:04:42;E_82607284;S_82611865
535;00:04:42;E_82611957;S_1035659569
536;00:04:42;E_881234027;S_82612072
537;00:04:43;R_82611899;S_826832662
538;00:04:44;E_1070389113_T_1085062159_FRef;S_82607720
539;00:04:44;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
540;00:04:44;E_881234027;S_826832662
541;00:04:45;E_01;S_82607798
542;00:04:46;E_762997770_T_549690255_toRef;S_1035659569
543;00:04:46;E_82607284;S_82611819
544;00:04:46;E_876550037;S_01
545;00:04:46;R_82607702;S_82607720
546;00:04:46;R_82607878;S_01
547;00:04:47;E_545413229_T_61615192_toRef;S_826832662
548;00:04:48;E_82607284;S_82607369_T_549690291_toRef
549;00:04:48;E_876550037;S_82607369_T_549690291_toRef
550;00:04:49;E_01;S_82607707_T_58231974_toRef
551;00:04:49;E_545413229_T_61615192_toRef;S_82611865
552;00:04:49;R_82643205;S_82607369_T_549690291_toRef
553;00:04:51;E_1073571631;S_82612072
554;00:04:52;E_82607284;S_82607707_T_58231974_toRef
555;00:04:52;E_82607718;S_82607707_T_58231974_toRef
556;00:04:52;E_881234027;S_826832662
557;00:04:53;E_82607718;S_82611865
558;00:04:53;E_82611857_T_62946995_FRef;S_82607720
559;00:04:53;E_876550037;S_82607720
560;00:04:55;E_876550037;S_82607720
561;00:04:56;E_82607284;S_82611819
562;00:04:56;E_82611857_T_62946995_FRef;S_762997770_T_549690255_FRef
563;00:04:57;E_545413229_T_61615192_toRef;S_82611865
564;00:04:58;E_876550037;S_82607720
565;00:04:59;R_82607890;S_82611819
566;00:05:01;E_762997770_T_549690255_toRef;S_82611819
567;00:05:02;E_82607718;S_82611865
568;00:05:02;R_82607794;S_800028683_T_704007186_FRef
569;00:05:03;E_82607284;S_1035659569
570;00:05:03;E_881234027;S_01
571;00:05:04;E_1073571631;S_82612072
572;00:05:05;E_762997770_T_549690255_toRef;S_543466840_T_58307472_FRef
573;00:05:05;E_881234027;S_82611865
574;00:05:06;E_545413229_T_61615192_toRef;S_82611865
575;00:05:07;E_82643134;S_82611819
576;00:05:08;E_1067024224;S_01
577;00:05:08;E_82607718;S_762997770_T_549690255_FRef
578;00:05:10;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
579;00:05:10;E_762997770_T_549690255_toRef;S_1035659569
580;00:05:11;E_82607718;S_800028683_T_704007186_FRef
581;00:05:11;E_876550037;S_800028683_T_704007186_FRef
582;00:05:12;E_01;S_1070389113_T_1085062159_toRef
583;00:05:12;E_545413229_T_61615192_toRef;S_1073547799
584;00:05:13;E_762997770_T_549690255_toRef;S_800028683_T_704007186_FRef
585;00:05:13;E_82607718;S_82611857_T_62946995_toRef
586;00:05:13;R_82611896;S_826832662
587;00:05:14;E_82607284;S_82607720
588;00:05:15;E_01;S_1035659569
589;00:05:16;E_762997770_T_549690255_toRef;S_1073547799
590;00:05:16;E_82607369_T_549690291_FRef;S_826832662
591;00:05:16;E_82611857_T_62946995_FRef;S_82607720
592;00:05:16;E_876550037;S_82607700
593;00:05:17;E_01;S_800028683_T_704007186_FRef
594;00:05:17;E_82607284;S_1035659569
595;00:05:17;E_881234027;S_1070389113_T_1085062159_toRef
596;00:05:18;E_82611835;S_82611819
597;00:05:18;E_876550037;S_82611857_T_62946995_toRef
598;00:05:18;E_82607707_T_58231974_FRef;S_82607707_T_58231974_toRef
599;00:05:20;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
600;00:05:20;E_82607727;S_82612072
601;00:05:20;E_881234027;S_1070389113_T_1085062159_toRef
602;00:05:21;E_82607284;S_545413229_T_61615192_FRef
603;00:05:21;E_82607718;S_800028683_T_704007186_FRef
604;00:05:21;E_876550037;S_82611857_T_62946995_toRef
605;00:05:22;E_881234027;S_82607798
606;00:05:23;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
607;00:05:23;E_82643134;S_545413229_T_61615192_FRef
608;00:05:25;E_545413229_T_61615192_toRef;S_82611819
609;00:05:25;E_82607718;S_82612072
610;00:05:26;E_01;S_800028683_T_704007186_FRef
611;00:05:26;E_762997770_T_549690255_toRef;S_762997770_T_549690255_FRef
612;00:05:27;E_82607284;S_82607707_T_58231974_toRef
613;00:05:27;E_881234027;S_82611857_T_62946995_toRef
614;00:05:28;E_876550037;S_82607720
615;00:05:30;E_545413229_T_61615192_toRef;S_82607700
616;00:05:30;E_82611957;S_543466840_T_58307472_FRef
617;00:05:30;E_881234027;S_1073547799
618;00:05:31;E_82607284;S_82607720
619;00:05:32;E_01;S_82611857_T_62946995_toRef
620;00:05:32;E_545413229_T_61615192_toRef;S_82607798
621;00:05:32;E_881234027;S_82607707_T_58231974_toRef
622;00:05:32;R_82611989;S_543466840_T_58307472_FRef
623;00:05:33;E_876550037;S_545413229_T_61615192_FRef
624;00:05:34;E_82607284;S_82607798
625;00:05:34;E_82611957;S_82607700
626;00:05:34;E_881234027;S_82611819
627;00:05:35;E_545413229_T_61615192_toRef;S_82607707_T_58231974_toRef
628;00:05:35;E_82607718;S_82607369_T_549690291_toRef
629;00:05:35;E_82643134;S_82607720
630;00:05:37;E_545413229_T_61615192_toRef;S_82612072
631;00:05:37;E_762997770_T_549690255_toRef;S_1073547799
632;00:05:37;E_82607284;S_543466840_T_58307472_FRef
633;00:05:38;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
634;00:05:39;E_1073571631;S_762997770_T_549690255_FRef
635;00:05:39;E_82607718;S_82611819
636;00:05:40;E_545413229_T_61615192_toRef;S_01
637;00:05:40;E_82607284;S_82607720
638;00:05:41;E_01;S_01
639;00:05:41;E_82607718;S_826832662
640;00:05:41;E_876550037;S_82611865
641;00:05:41;R_82612061;S_01
642;00:05:42;E_881234027;S_826832662
643;00:05:43;E_1073571631;S_826832662
644;00:05:43;E_545413229_T_61615192_toRef;S_82611857_T_62946995_toRef
645;00:05:44;E_01;S_762997770_T_549690255_FRef
646;00:05:44;E_876550037;S_543466840_T_58307472_FRef
647;00:05:44;R_82607802;S_01
648;00:05:45;E_762997770_T_549690255_toRef;S_543466840_T_58307472_FRef
649;00:05:45;E_82607284;S_82612072
650;00:05:46;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
651;00:05:47;E_1073571631;S_82612072
652;00:05:48;E_82607718;S_82607700
653;00:05:49;E_881234027;S_82612072
654;00:05:49;R_82607745;S_82607720
655;00:05:50;E_01;S_800028683_T_704007186_FRef
656;00:05:51;E_1070389113_T_1085062159_FRef;S_01
657;00:05:51;E_1073571631;S_762997770_T_549690255_FRef
658;00:05:51;E_545413229_T_61615192_toRef;S_82607798
659;00:05:51;E_82643134;S_1073547799
660;00:05:51;E_881234027;S_82612072
661;00:05:52;E_800028683_T_704007186_toRef;S_826832662
662;00:05:53;E_01;S_1070389113_T_1085062159_toRef
663;00:05:53;E_1073571631;S_82611857_T_62946995_toRef
664;00:05:56;E_01;S_82611865
665;00:05:58;E_545413229_T_61615192_toRef;S_82612072
666;00:05:58;E_82607369_T_549690291_FRef;S_01
667;00:05:59;E_82607284;S_82607720
668;00:06:00;E_545413229_T_61615192_toRef;S_01
669;00:06:00;E_762997770_T_549690255_toRef;S_82607720
670;00:06:01;E_82607284;S_82607707_T_58231974_toRef
671;00:06:01;E_82611835;S_01
672;00:06:01;E_876550037;S_01
673;00:06:01;R_82607882;S_826832662
674;00:06:03;E_1073571631;S_82607707_T_58231974_toRef
675;00:06:03;E_82607284;S_82611857_T_62946995_toRef
676;00:06:03;E_881234027;S_01
677;00:06:04;E_82607718;S_1073547799
678;00:06:06;E_762997770_T_549690255_toRef;S_82611865
679;00:06:07;E_01;S_543466840_T_58307472_FRef
680;00:06:07;E_1073571631;S_82607369_T_549690291_toRef
681;00:06:07;E_545413229_T_61615192_toRef;S_800028683_T_704007186_FRef
682;00:06:07;E_82607718;S_545413229_T_61615192_FRef
683;00:06:07;E_876550037;S_82607700
684;00:06:07;R_82612061;S_01
685;00:06:08;E_800028683_T_704007186_toRef;S_82612072
686;00:06:08;E_881234027;S_82607720
687;00:06:09;E_01;S_826832662
688;00:06:09;E_545413229_T_61615192_toRef;S_82607700
689;00:06:09;R_82611903;S_82607700
690;00:06:10;E_82611835;S_82611819
691;00:06:10;E_82611857_T_62946995_FRef;S_82607369_T_549690291_toRef
692;00:06:10;R_82643096;R_82607882
693;00:06:11;E_545413229_T_61615192_toRef;S_82607700
694;00:06:11;R_82607890;S_82611819
695;00:06:12;E_82607718;S_545413229_T_61615192_FRef
696;00:06:12;E_826832663;S_800028683_T_704007186_FRef
697;00:06:12;E_881234027;S_82612072
698;00:06:13;E_01;S_82607798
699;00:06:13;E_82643134;S_1073547799
700;00:06:14;E_1067024224;S_82611819
701;00:06:15;E_82607284;S_800028683_T_704007186_FRef
702;00:06:16;E_545413229_T_61615192_toRef;S_82611865
703;00:06:17;E_82607284;S_82607798
704;00:06:17;E_82607718;S_01
705;00:06:17;R_82612061;S_545413229_T_61615192_FRef
706;00:06:18;E_1070389113_T_1085062159_FRef;S_800028683_T_704007186_FRef
707;00:06:18;E_82611835;S_800028683_T_704007186_FRef
708;00:06:18;E_881234027;S_545413229_T_61615192_FRef
709;00:06:19;E_545413229_T_61615192_toRef;S_826832662
710;00:06:19;R_82611916;S_545413229_T_61615192_FRef
711;00:06:20;E_01;S_82611819
712;00:06:22;E_82607284;S_1070389113_T_1085062159_toRef
713;00:06:22;E_82607718;S_1035659569
714;00:06:23;E_545413229_T_61615192_toRef;S_826832662
715;00:06:23;E_762997770_T_549690255_toRef;S_82607700
716;00:06:24;E_82607284;S_800028683_T_704007186_FRef
717;00:06:24;E_876550037;S_826832662
718;00:06:24;E_881234027;S_82607798
719;00:06:25;E_82611857_T_62946995_FRef;S_82611819
720;00:06:26;E_1073571631;S_82607707_T_58231974_toRef
721;00:06:27;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
722;00:06:27;E_82607718;S_82611857_T_62946995_toRef
723;00:06:27;R_82607704;S_82607707_T_58231974_toRef
724;00:06:28;E_01;S_82607798
725;00:06:28;E_82643134;S_82611819
726;00:06:29;E_545413229_T_61615192_toRef;S_82607720
727;00:06:29;E_82607718;S_1035659569
728;00:06:30;E_881234027;S_82607720
729;00:06:31;E_762997770_T_549690255_toRef;S_82607720
730;00:06:31;E_82611857_T_62946995_FRef;S_543466840_T_58307472_FRef
731;00:06:33;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
732;00:06:33;E_82607284;S_762997770_T_549690255_FRef
733;00:06:33;R_82611867;S_545413229_T_61615192_FRef
734;00:06:34;E_01;S_82607707_T_58231974_toRef
735;00:06:34;E_800028683_T_704007186_toRef;S_01
736;00:06:34;E_876550037;S_82611819
737;00:06:34;E_881234027;S_1070389113_T_1085062159_toRef
738;00:06:35;E_545413229_T_61615192_toRef;S_82607707_T_58231974_toRef
739;00:06:37;E_01;S_826832662
740;00:06:37;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
741;00:06:37;E_82607284;S_82611865
742;00:06:38;E_01;S_826832662
743;00:06:38;E_876550037;S_82607720
744;00:06:41;C_82607866;S_01
745;00:06:42;E_762997770_T_549690255_toRef;S_762997770_T_549690255_FRef
746;00:06:42;E_82607718;S_82611865
747;00:06:42;R_82612082;S_82607720
748;00:06:43;R_82607886;S_82611819
749;00:06:44;E_1073571631;S_762997770_T_549690255_FRef
750;00:06:45;E_82607284;S_543466840_T_58307472_FRef
751;00:06:46;E_01;S_82607720
752;00:06:46;E_1073571631;S_762997770_T_549690255_FRef
753;00:06:46;E_545413229_T_61615192_toRef;S_82611857_T_62946995_toRef
754;00:06:47;E_01;S_1035659569
755;00:06:47;E_876550037;S_82612072
756;00:06:48;E_1070389113_T_1085062159_FRef;S_82607369_T_549690291_toRef
757;00:06:48;E_82607284;S_826832662
758;00:06:49;E_01;S_82607798
759;00:06:50;E_545413229_T_61615192_toRef;S_82611865
760;00:06:50;E_82607718;S_82607707_T_58231974_toRef
761;00:06:50;E_881234027;S_82607720
762;00:06:51;E_01;S_82607707_T_58231974_toRef
763;00:06:51;E_1073571631;S_82611819
764;00:06:52;E_01;S_82607720
765;00:06:54;R_82611870;S_543466840_T_58307472_FRef
766;00:06:55;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
767;00:06:55;E_762997770_T_549690255_toRef;S_82612072
768;00:06:55;E_876550037;S_82611819
769;00:06:57;E_545413229_T_61615192_toRef;S_82611865
770;00:06:57;E_762997770_T_549690255_toRef;S_82611819
771;00:06:57;E_82607284;S_82611819
772;00:06:57;E_82607718;S_82612072
773;00:06:59;E_82607284;S_82611865
774;00:06:59;E_82607707_T_58231974_FRef;S_1035659569
775;00:06:59;R_82643114;R_82611806
776;00:07:00;E_01;S_01
777;00:07:02;E_1073571631;S_762997770_T_549690255_FRef
778;00:07:02;E_881234027;S_82607369_T_549690291_toRef
779;00:07:02;R_82612061;S_545413229_T_61615192_FRef
780;00:07:03;E_545413229_T_61615192_toRef;S_82611865
781;00:07:04;E_01;S_762997770_T_549690255_FRef
782;00:07:04;E_82607284;S_800028683_T_704007186_FRef
783;00:07:04;E_881234027;S_82607720
784;00:07:05;E_82611857_T_62946995_FRef;S_82612072
785;00:07:06;E_881234027;S_82611857_T_62946995_toRef
786;00:07:07;E_82607369_T_549690291_FRef;S_1070389113_T_1085062159_toRef
787;00:07:07;E_82607718;S_82607798
788;00:07:07;E_82611835;S_82607369_T_549690291_toRef
789;00:07:08;E_01;S_1073547799
790;00:07:08;E_762997770_T_549690255_toRef;S_762997770_T_549690255_FRef
791;00:07:10;E_881234027;S_800028683_T_704007186_FRef
792;00:07:10;R_82611992;S_543466840_T_58307472_FRef
793;00:07:11;E_881234027;S_82607720
794;00:07:13;E_01;S_82607707_T_58231974_toRef
795;00:07:13;E_545413229_T_61615192_toRef;S_762997770_T_549690255_FRef
796;00:07:13;E_876550037;S_543466840_T_58307472_FRef
797;00:07:14;E_82607284;S_826832662
798;00:07:14;E_881234027;S_543466840_T_58307472_FRef
799;00:07:16;E_82607284;S_826832662
800;00:07:16;E_82611835;S_1035659569
801;00:07:17;E_545413229_T_61615192_toRef;S_82607720
802;00:07:17;E_876550037;S_1035659569
803;00:07:17;E_881234027;S_82611857_T_62946995_toRef
804;00:07:17;R_82647120;S_82607369_T_549690291_toRef
805;00:07:18;E_1073571631;S_1073547799
806;00:07:18;R_82607802;S_01
807;00:07:19;E_545413229_T_61615192_toRef;S_1035659569
808;00:07:19;E_82607284;S_82607369_T_549690291_toRef
809;00:07:19;E_82607727;S_82607720
810;00:07:19;E_876550037;S_82607369_T_549690291_toRef
811;00:07:19;E_881234027;S_82607707_T_58231974_toRef
812;00:07:19;C_82607334;S_82607707_T_58231974_toRef
813;00:07:22;E_545413229_T_61615192_toRef;S_826832662
814;00:07:22;E_82607707_T_58231974_FRef;S_82607700
815;00:07:22;E_82607718;S_82607798
816;00:07:22;E_82611957;S_82611857_T_62946995_toRef
817;00:07:22;E_876550037;S_82611865
818;00:07:23;E_1073571631;S_82611865
819;00:07:24;E_82607718;S_82607707_T_58231974_toRef
820;00:07:24;E_876550037;S_82607798
821;00:07:24;E_881234027;S_82607707_T_58231974_toRef
822;00:07:25;E_545413229_T_61615192_toRef;S_82612072
823;00:07:25;E_82607284;S_762997770_T_549690255_FRef
824;00:07:26;E_01;S_1035659569
825;00:07:27;E_1073571631;S_1035659569
826;00:07:27;E_545413229_T_61615192_toRef;S_82611865
827;00:07:27;E_82607284;S_82607798
828;00:07:27;E_82607369_T_549690291_FRef;S_82611857_T_62946995_toRef
829;00:07:28;E_1073571631;S_800028683_T_704007186_FRef
830;00:07:28;E_82607718;S_82612072
831;00:07:28;E_876550037;S_82607700
832;00:07:29;E_881234027;S_1073547799
833;00:07:30;E_01;S_82607720
834;00:07:30;E_82611857_T_62946995_FRef;S_1035659569
835;00:07:31;E_1073571631;S_82607707_T_58231974_toRef
836;00:07:31;E_881234027;S_826832662
837;00:07:32;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
838;00:07:33;E_82607284;S_826832662
839;00:07:34;E_543466840_T_58307472_toRef;S_01
840;00:07:35;E_545413229_T_61615192_toRef;S_01
841;00:07:35;E_762997770_T_549690255_toRef;S_545413229_T_61615192_FRef
842;00:07:35;E_82607718;S_826832662
843;00:07:35;C_82611991;S_543466840_T_58307472_FRef
844;00:07:36;E_545413229_T_61615192_toRef;S_82612072
845;00:07:36;E_881234027;S_82607700
846;00:07:36;R_82607883;S_826832662
847;00:07:37;E_876550037;S_82607700
848;00:07:38;E_82607718;S_82611857_T_62946995_toRef
849;00:07:39;E_01;S_82612072
850;00:07:39;E_545413229_T_61615192_toRef;S_82607720
851;00:07:39;E_762997770_T_549690255_toRef;S_82607369_T_549690291_toRef
852;00:07:39;E_82607284;S_1035659569
853;00:07:39;E_881234027;S_82611819
854;00:07:40;E_82607718;S_1070389113_T_1085062159_toRef
855;00:07:41;E_82607718;S_1035659569
856;00:07:42;E_762997770_T_549690255_toRef;S_1070389113_T_1085062159_toRef
857;00:07:42;E_82607284;S_1070389113_T_1085062159_toRef
858;00:07:42;E_82607707_T_58231974_FRef;S_82607720
859;00:07:44;E_543466840_T_58307472_toRef;S_82607720
860;00:07:44;E_545413229_T_61615192_toRef;S_82611819
861;00:07:44;E_82607284;S_545413229_T_61615192_FRef
862;00:07:44;R_82642760;R_82607882
863;00:07:45;E_82607718;S_826832662
864;00:07:45;E_82643134;S_800028683_T_704007186_FRef
865;00:07:45;R_82607710;S_82607707_T_58231974_toRef
866;00:07:46;E_762997770_T_549690255_toRef;S_82607798
867;00:07:46;E_881234027;S_82607700
868;00:07:46;C_82612080;S_545413229_T_61615192_FRef
869;00:07:47;E_1073571631;S_82607369_T_549690291_toRef
870;00:07:48;E_01;S_545413229_T_61615192_FRef
871;00:07:48;E_1070389113_T_1085062159_FRef;S_1035659569
872;00:07:48;E_545413229_T_61615192_toRef;S_82607720
873;00:07:48;E_876550037;S_826832662
874;00:07:48;C_82643174;R_82607883
875;00:07:49;E_762997770_T_549690255_toRef;S_1035659569
876;00:07:49;R_82611870;S_543466840_T_58307472_FRef
877;00:07:50;R_82612067;S_01
878;00:07:51;E_01;S_826832662
879;00:07:51;E_1073571631;S_82607707_T_58231974_toRef
880;00:07:51;E_82607284;S_82607707_T_58231974_toRef
881;00:07:52;E_545413229_T_61615192_toRef;S_82611865
882;00:07:52;E_881234027;S_800028683_T_704007186_FRef
883;00:07:52;R_82611906;S_826832662
884;00:07:53;E_1073571631;S_1070389113_T_1085062159_toRef
885;00:07:53;E_82607718;S_1070389113_T_1085062159_toRef
886;00:07:54;E_01;S_82612072
887;00:07:54;E_82607284;S_543466840_T_58307472_FRef
888;00:07:55;E_762997770_T_549690255_toRef;S_1070389113_T_1085062159_toRef
889;00:07:55;E_881234027;S_1073547799
890;00:07:56;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
891;00:07:57;E_800028683_T_704007186_toRef;S_1073547799
892;00:07:57;E_82607284;S_826832662
893;00:07:57;E_876550037;S_543466840_T_58307472_FRef
894;00:07:57;E_881234027;S_82607707_T_58231974_toRef
895;00:07:58;E_01;S_82607700
896;00:07:58;E_1073571631;S_82612072
897;00:07:58;C_82607314;S_82607720
898;00:07:59;E_82607284;S_82607700
899;00:07:59;E_82611857_T_62946995_FRef;S_826832662
900;00:07:59;E_881234027;S_82607798
901;00:08:01;E_1073571631;S_800028683_T_704007186_FRef
902;00:08:02;E_82607718;S_82607700
903;00:08:02;E_881234027;S_82607720
904;00:08:02;C_82612080;S_01
905;00:08:03;E_01;S_1035659569
906;00:08:03;E_82643134;S_762997770_T_549690255_FRef
907;00:08:04;E_545413229_T_61615192_toRef;S_826832662
908;00:08:05;E_82607284;S_543466840_T_58307472_FRef
909;00:08:06;E_545413229_T_61615192_toRef;S_82611865
910;00:08:06;E_82607707_T_58231974_FRef;S_82607707_T_58231974_toRef
911;00:08:07;E_82607284;S_800028683_T_704007186_FRef
912;00:08:07;E_881234027;S_543466840_T_58307472_FRef
913;00:08:09;E_82607284;S_82607369_T_549690291_toRef
914;00:08:10;E_545413229_T_61615192_toRef;S_82612072
915;00:08:11;E_01;S_545413229_T_61615192_FRef
916;00:08:11;E_1073571631;S_82607798
917;00:08:12;E_82607284;S_800028683_T_704007186_FRef
918;00:08:13;E_881234027;S_1070389113_T_1085062159_toRef
919;00:08:13;R_82643096;C_82607875
920;00:08:13;R_82611805;S_01
921;00:08:14;C_82607775;S_762997770_T_549690255_FRef
922;00:08:15;E_545413229_T_61615192_toRef;S_82607369_T_549690291_toRef
923;00:08:15;E_82607284;S_82607707_T_58231974_toRef
924;00:08:16;E_01;S_1073547799
925;00:08:17;E_82607284;S_82607707_T_58231974_toRef
926;00:08:17;E_82607718;S_82611857_T_62946995_toRef
927;00:08:17;E_82611857_T_62946995_FRef;S_82607798
928;00:08:18;E_876550037;S_82607700
929;00:08:19;E_82607718;S_1035659569
930;00:08:19;R_82612061;S_01
931;00:08:19;C_82611887;S_545413229_T_61615192_FRef
932;00:08:20;E_876550037;S_762997770_T_549690255_FRef
933;00:08:21;E_82607718;S_82607707_T_58231974_toRef
934;00:08:21;E_82611835;S_82612072
935;00:08:23;E_01;S_1073547799
936;00:08:23;E_82607718;S_545413229_T_61615192_FRef
937;00:08:23;E_881234027;S_82607700
938;00:08:24;E_82607284;S_01
939;00:08:25;E_82607718;S_826832662
940;00:08:25;E_876550037;S_01
941;00:08:27;E_545413229_T_61615192_toRef;S_545413229_T_61615192_FRef
942;00:08:28;E_545413229_T_61615192_toRef;S_82611857_T_62946995_toRef
943;00:08:28;E_82611835;S_82611865
944;00:08:28;E_881234027;S_800028683_T_704007186_FRef
945;00:08:29;E_01;S_82607700
946;00:08:29;E_82607707_T_58231974_FRef;S_82607700
947;00:08:29;E_876550037;S_1070389113_T_1085062159_toRef
948;00:08:31;R_82607713;S_01
949;00:08:32;E_82607284;S_82607700
950;00:08:34;R_82611806;S_01
951;00:08:36;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
952;00:08:36;E_876550037;S_82611819
953;00:08:36;R_82642761;R_82607883
954;00:08:37;E_01;S_1070389113_T_1085062159_toRef
955;00:08:37;E_545413229_T_61615192_toRef;S_82612072
956;00:08:37;E_82607284;S_82611865
957;00:08:38;E_881234027;S_1035659569
958;00:08:38;C_82612063;S_545413229_T_61615192_FRef
959;00:08:39;E_876550037;S_01
960;00:08:40;E_800028683_T_704007186_toRef;S_82607720
961;00:08:41;E_82607284;S_82607798
962;00:08:42;E_01;S_82607369_T_549690291_toRef
963;00:08:43;E_82607718;S_82607720
964;00:08:43;R_82607817;S_01
965;00:08:44;E_545413229_T_61615192_toRef;S_1035659569
966;00:08:45;E_01;S_543466840_T_58307472_FRef
967;00:08:45;E_545413229_T_61615192_toRef;S_1073547799
968;00:08:45;E_876550037;S_1035659569
969;00:08:46;E_762997770_T_549690255_toRef;S_82607369_T_549690291_toRef
970;00:08:47;E_545413229_T_61615192_toRef;S_82611865
971;00:08:48;E_01;S_82611865
972;00:08:48;E_82611857_T_62946995_FRef;S_82607798
973;00:08:49;E_1073571631;S_545413229_T_61615192_FRef
974;00:08:50;E_545413229_T_61615192_toRef;S_82611819
975;00:08:50;E_82607284;S_1070389113_T_1085062159_toRef
976;00:08:50;E_82611857_T_62946995_FRef;S_82607707_T_58231974_toRef
977;00:08:50;E_881234027;S_800028683_T_704007186_FRef
978;00:08:51;R_82611870;S_543466840_T_58307472_FRef
979;00:08:52;R_82643096;R_82611805
980;00:08:53;E_82607284;S_82607369_T_549690291_toRef
981;00:08:53;E_876550037;S_82611865
982;00:08:54;E_545413229_T_61615192_toRef;S_1070389113_T_1085062159_toRef
983;00:08:54;E_82607718;S_800028683_T_704007186_FRef
984;00:08:55;E_545413229_T_61615192_toRef;S_82607369_T_549690291_toRef
985;00:08:55;E_876550037;S_82607700
986;00:08:55;E_881234027;S_82607369_T_549690291_toRef
987;00:08:55;R_82611866;S_543466840_T_58307472_FRef
988;00:08:56;E_01;S_826832662
989;00:08:57;E_1073571631;S_82607707_T_58231974_toRef
990;00:08:57;E_82607718;S_01
991;00:08:57;R_82643095;R_82611805
992;00:08:58;E_876550037;S_543466840_T_58307472_FRef
993;00:08:59;E_545413229_T_61615192_toRef;S_01
994;00:08:59;E_881234027;S_82607720
995;00:09:00;E_82607284;S_762997770_T_549690255_FRef
996;00:09:01;E_01;S_82607369_T_549690291_toRef
997;00:09:01;E_545413229_T_61615192_toRef;S_1035659569
998;00:09:02;E_82607284;S_826832662
999;00:09:02;E_82607718;S_82611819
1000;00:09:03;E_762997770_T_549690255_toRef;S_01
1001;00:09:03;E_876550037;S_800028683_T_704007186_FRef
1002;00:09:04;E_01;S_800028683_T_704007186_FRef
1003;00:09:04;E_881234027;S_82607707_T_58231974_toRef
1004;00:09:05;E_545413229_T_61615192_toRef;S_82607707_T_58231974_toRef
1005;00:09:06;E_01;S_545413229_T_61615192_FRef
1006;00:09:08;E_01;S_82607707_T_58231974_toRef
1007;00:09:08;E_1073571631;S_82611865
1008;00:09:08;E_82607718;S_543466840_T_58307472_FRef
1009;00:09:08;R_82611904;S_82607700
1010;00:09:09;R_82607769;S_82611819
1011;00:09:11;E_545413229_T_61615192_toRef;S_543466840_T_58307472_FRef
1012;00:09:11;E_762997770_T_549690255_toRef;S_1073547799
1013;00:09:11;E_82607284;S_82607720
1014;00:09:11;E_876550037;S_82607700
1015;00:09:11;R_82607882;S_01
1016;00:09:12;E_881234027;S_1035659569
1017;00:09:13;E_545413229_T_61615192_toRef;S_800028683_T_704007186_FRef
1018;00:09:14;C_82611889;S_545413229_T_61615192_FRef
1019;00:09:15;E_01;S_1035659569
1020;00:09:16;E_1073571631;S_1073547799
1021;00:09:16;E_881234027;S_545413229_T_61615192_FRef
1022;00:09:17;E_876550037;S_82612072
1023;00:09:18;E_876550037;S_01
1024;00:09:19;E_1073571631;S_762997770_T_549690255_FRef
1025;00:09:20;E_881234027;S_82607720
1026;00:09:21;E_762997770_T_549690255_toRef;S_01
1027;00:09:21;E_82607284;S_82611857_T_62946995_toRef
1028;00:09:22;E_881234027;S_01
1029;00:09:23;E_82607284;S_82607369_T_549690291_toRef
1030;00:09:23;E_82607718;S_1035659569
1031;00:09:23;E_82611857_T_62946995_FRef;S_762997770_T_549690255_FRef
1032;00:09:24;E_01;S_545413229_T_61615192_FRef
1033;00:09:24;E_1073571631;S_01
1034;00:09:24;E_762997770_T_549690255_toRef;S_82611819
1035;00:09:25;E_545413229_T_61615192_toRef;S_800028683_T_704007186_FRef
1036;00:09:25;E_82607284;S_1070389113_T_1085062159_toRef
1037;00:09:27;E_545413229_T_61615192_toRef;S_826832662
1038;00:09:28;E_762997770_T_549690255_toRef;S_01
1039;00:09:28;E_82643134;S_82607369_T_549690291_toRef
